name,latitude,longitude,kategori,kecamatan,kelurahan
Klinik Surabaya Utara,-7.2654681,112.7516768,kesehatan,Tambaksari,Pacar Keling
Klinik Pratama Adi Hayati Ketintang,-7.3246162,112.7251207,kesehatan,Gayungan,Ketintang
Klinik Sentra Medika Surabaya,-7.3201147,112.7599313,kesehatan,Tenggilis Mejoyo,Tenggilis Mejoyo
Klinik Mata Tritya,-7.2988591,112.7600089,kesehatan,Gubeng,Baratajaya
Klinik Medico Sier Kutisari,-7.3349965,112.7514273,kesehatan,Tenggilis Mejoyo,Kutisari
Klinik Umum Dan Spesialis Ciliwung 42,-7.2933576,112.7356154,kesehatan,Wonokromo,Darmo
AKJ Aesthetic Center Pusat,-7.2605642,112.7952831,kesehatan,Mulyorejo,Kalisari
BRIMedika,-7.3319572,112.7311917,kesehatan,,SiwalanKerto
Medical Center ITS,-7.2903521,112.7928406,kesehatan,Sukolilo,Keputih
Puskesmas Kebonsari,-7.328400646,112.7144456,kesehatan,Jambangan,Kebonsari
Klinik ITS,-7.279708598,112.7944339,kesehatan,Sukolilo,Keputih
TCM Sari Alam,-7.267429741,112.735917,kesehatan,Tegalsari,Tegalsari
Erha,-7.267928531,112.7383203,kesehatan,Tegalsari,Tegalsari
Panti Asuhan Matahari Terbit,-7.268102446,112.7391242,kesehatan,Tegalsari,Tegalsari
Klinik Pratama,-7.242068274,112.7928573,kesehatan,Bulak,Sukolilo Baru
Pusat Layanan Kesehatan Unair,-7.270879424,112.7566379,kesehatan,Gubeng,Airlangga
Puskesmas Jagir,-7.305639133,112.7377354,kesehatan,Wonokromo,Jagir
UPT Latkesmas Murnajati,-7.305614185,112.7390858,kesehatan,Wonokromo,Jagir
Klinik Ultra Medica,-7.269476009,112.7514431,kesehatan,Gubeng,Gubeng
MedicElle Clinic Gubeng,-7.269331758,112.7511633,kesehatan,Gubeng,Gubeng
The Emdee Skin Clinic,-7.27623105,112.7491055,kesehatan,Gubeng,Gubeng
Elizabeth Medical Centre,-7.277117144,112.747935,kesehatan,Wonokromo,Ngagel
Puskesmas Pembantu Sukolilo,-7.28936711,112.8003858,kesehatan,Sukolilo,Keputih
Puskesmas Pembantu Gebang Putih,-7.283902512,112.7854947,kesehatan,Sukolilo,Gebang Putih
Puskesmas Keputih,-7.294025202,112.8018824,kesehatan,Sukolilo,Keputih
Puskesmas Menur,-7.296872724,112.7643469,kesehatan,Sukolilo,Menur Pumpungan
Yayasan Kesehatan Gotong Royong,-7.292202486,112.764702,kesehatan,Sukolilo,Menur Pumpungan
Klinik Putra Mulya,-7.25927105,112.7517882,kesehatan,Genteng,Ketabang
Klinik Waridho Walidain,-7.249120257,112.7513089,kesehatan,Genteng,Kapasari
Puskesmas Pembantu Kedung Cowek,-7.223931161,112.7871822,kesehatan,Bulak,Kedung Cowek
Puskesmas Kedungdoro,-7.26370155,112.7382415,kesehatan,Tegalsari,Kedungdoro
Poliklinik Utama UNTAG Surabaya,-7.2994662,112.7668296,kesehatan,Sukolilo,Menur Pumpungan
PMI Gerai Unit Donor Darah,-7.299465026,112.7670062,kesehatan,Sukolilo,Menur Pumpungan
Poliklinik PMI,-7.252688779,112.7548298,kesehatan,Tambaksari,Tambaksari
Klinik Bersama,-7.252520918,112.7580285,kesehatan,Tambaksari,Tambaksari
Esther House Of Beauty,-7.280198337,112.7387603,kesehatan,Tegalsari,Dr. Sutomo
Klinik Satelit RS Islam Surabaya,-7.26241785,112.7619086,kesehatan,Tambaksari,Pacar Kembang
Puskesmas Kalijudan,-7.25739613,112.7780142,kesehatan,Mulyorejo,Kalijudan
Klinik Dokter Spesialis,-7.249187179,112.7610314,kesehatan,Tambaksari,Rangkah
Poliklinik STIESIA umum dan gigi,-7.289292492,112.7663304,kesehatan,Sukolilo,Menur Pumpungan
Posyandu Kemuning IX,-7.256498569,112.7574591,kesehatan,Tambaksari,Pacar Keling
Praktek Dokter Umum,-7.258839794,112.7562325,kesehatan,Tambaksari,Pacar Keling
Puskesmas Klampis Ngasem,-7.2891562,112.77849,kesehatan,Sukolilo,Klampis Ngasem
Puskesmas Rangkah,-7.24630815,112.7672265,kesehatan,Tambaksari,Rangkah
Bidan Ny Harini Lestari,-7.248298859,112.7537164,kesehatan,Simokerto,Tambakrejo
Puskesmas Tambak Rejo,-7.248470982,112.7555485,kesehatan,Simokerto,Tambakrejo
Posyandu Lansia Mandiri,-7.240180279,112.759633,kesehatan,Simokerto,Simokerto
Puskesmas Pembantu Semolowaru,-7.3013829,112.7794723,kesehatan,Sukolilo,Semolowaru
Klinik Mata Dr. Sjamsu,-7.290110293,112.7772644,kesehatan,Sukolilo,Klampis Ngasem
Puskesmas Kenjeran,-7.241110779,112.7952791,kesehatan,Bulak,Kenjeran
Klinik Pusura,-7.2625376,112.7464849,kesehatan,Genteng,Embong Kaliasin
Puskesmas Pembantu Karang Empat,-7.25129788,112.7707782,kesehatan,Tambaksari,Ploso
Klinik Alba Medika,-7.25626325,112.7698486,kesehatan,Tambaksari,Ploso
Puskesmas,-7.249154976,112.7650517,kesehatan,Tambaksari,Rangkah
Melania Aesthetic Dermatology Clinic,-7.278133388,112.7321909,kesehatan,Tegalsari,Dr. Sutomo
Puskesmas Gading,-7.242490688,112.7640344,kesehatan,Tambaksari,Kapasmadya Baru
Puskesmas Ketabang,-7.258046781,112.7468183,kesehatan,Genteng,Ketabang
Klinik Adiguna,-7.24924725,112.7649574,kesehatan,Tambaksari,Rangkah
Klinik Bakti Sehat Utama,-7.24501115,112.7636945,kesehatan,Tambaksari,Rangkah
Klinik Bersama,-7.2445606,112.759089,kesehatan,Simokerto,Tambakrejo
Klinik dr. Samuel Abednego,-7.2470572,112.7592683,kesehatan,Simokerto,Tambakrejo
Grha Prodia,-7.283407425,112.732382,kesehatan,Wonokromo,Darmo
Klinik Modern Dasa Medika,-7.282728465,112.7319387,kesehatan,Wonokromo,Darmo
Puskesmas Mulyorejo,-7.26072255,112.784748,kesehatan,Mulyorejo,Mulyorejo
Klinik Wisma Husada,-7.2399974,112.7753521,kesehatan,Tambaksari,Gading
Klinik Aisyiyah,-7.259092976,112.7566861,kesehatan,Tambaksari,Pacar Keling
Klinik Umum dan Gigi,-7.260775283,112.7539136,kesehatan,Tambaksari,Pacar Keling
Puskesmas Pacar Keling,-7.257147677,112.7626709,kesehatan,Tambaksari,Pacar Keling
Puskesmas Pembantu Baratajaya,-7.29471895,112.7592737,kesehatan,Gubeng,Baratajaya
Puskesmas Pucang Sewu,-7.286641746,112.7555146,kesehatan,Gubeng,Pucang Sewu
Klinik Utama Welas Asih Medika,-7.291000532,112.7518713,kesehatan,Gubeng,Pucang Sewu
Posyandu Gading Putih 3,-7.23316895,112.7508445,kesehatan,Simokerto,Simolawang
Puskesmas Simolawang,-7.2348687,112.7510499,kesehatan,Simokerto,Simolawang
Klinik Indosehat 2003,-7.22676665,112.7466825,kesehatan,Semampir,Sidotopo
Poliklinik Brimob Jatim,-7.30191815,112.7697265,kesehatan,Sukolilo,Ngiden Jangkungan
Puskesmas Sidotopo,-7.230347993,112.7458997,kesehatan,Simokerto,Simolawang
Puskesmas Pembantu Pegirian,-7.2260303,112.7548303,kesehatan,Semampir,Pegirian
Posyandu Kasih Ibu,-7.304768,112.7823333,kesehatan,Sukolilo,Semolowaru
Posyandu Anggrek,-7.251946888,112.787182,kesehatan,Mulyorejo,Kalijudan
Puskesmas Ngagel Rejo,-7.292960337,112.7488246,kesehatan,Wonokromo,Ngagelrejo
Klinik Utama Mentari,-7.242171285,112.7457931,kesehatan,Pabean Cantian,Bongkaran
Puskesmas Krembangan Selatan,-7.233081948,112.7312488,kesehatan,Krembangan,Krembangan Selatan
Dokter Spesialis Kulit dan Kelamin,-7.305916901,112.7812256,kesehatan,Sukolilo,Medokan Semampir
Puskesmas Pembantu Medokan Semampir,-7.30532255,112.7945056,kesehatan,Sukolilo,Medokan Semampir
Posyandu Dewi Sartika,-7.23102045,112.7523035,kesehatan,Semampir,Sidotopo
Puskesmas Tanah Kali Kedinding,-7.23037765,112.7745454,kesehatan,Kenjeran,Tanah Kali Kedinding
Puskesmas Dr. Soetomo,-7.277351519,112.7341031,kesehatan,Tegalsari,Dr. Sutomo
Klinik Pratama Indosehat 2003,-7.219747996,112.750593,kesehatan,Semampir,Wonokusumo
Puskesmas Wonokusumo,-7.219620803,112.7525722,kesehatan,Semampir,Wonokusumo
Puskesmas Pagesangan,-7.333836255,112.7102351,kesehatan,Jambangan,Pagesangan
Puskesmas Peneleh,-7.252291269,112.7408263,kesehatan,Genteng,Peneleh
UPTD Puskesmas Sememi,-7.2483503,112.6354712,kesehatan,Benowo,Sememi
Puskesmas Pembantu Romokalisari,-7.1960206,112.6472049,kesehatan,Benowo,Romokalisari
Posyandu Anggrek,-7.22243095,112.5942467,kesehatan,Pakal,Sumberrejo
Klinik Pratama Sartika 59,-7.264436647,112.6621652,kesehatan,Tandes,Manukan Kulon
Puskesmas Pembantu Rungkut Menanggal,-7.335819861,112.7728438,kesehatan,Gunung Anyar,Rungkut Menanggal
Poliklinik Polrestabes Surabaya,-7.235911314,112.7352668,kesehatan,Krembangan,Krembangan Selatan
Puskesmas Pakis,-7.281762892,112.7284806,kesehatan,Sawahan,Pakis
Puskesmas Pembantu Rungkut Kidul,-7.32773035,112.7733607,kesehatan,Rungkut,Rungkut Kidul
Posyandu Lansia Makarya,-7.2145165,112.605829,kesehatan,Pakal,Sumberrejo
Klinik Nurani Jaya 66,-7.3348985,112.7473827,kesehatan,Tenggilis Mejoyo,Kutisari
Posyandu Melati,-7.310804955,112.7133609,kesehatan,Jambangan,Karah
Puskesmas Pembantu Benowo,-7.234729,112.6115008,kesehatan,Pakal,Benowo
Klinik Perdana Husada,-7.2599046,112.6707873,kesehatan,Tandes,Manukan Kulon
Puskesmas Pembantu Krembangan,-7.2396642,112.7289548,kesehatan,Krembangan,Kemayoran
Klinik Abdi Mulia,-7.28603336,112.701035,kesehatan,Sukomanunggal,Putat Gede
Puskesmas Pembantu Penjaringan Sari,-7.317995507,112.7882897,kesehatan,Rungkut,Penjaringan Sari
Poliklinik SATBRIMOB Polda Jatim,-7.234313702,112.7229354,kesehatan,Krembangan,Morokrembangan
Poliklinik UWK,-7.282982677,112.7106508,kesehatan,Dukuh Pakis,Dukuh Kupang
Yakes Telkom,-7.309609748,112.7277363,kesehatan,Gayungan,Ketintang
Laboratorium Klinik Isaki,-7.335828658,112.7467545,kesehatan,Tenggilis Mejoyo,Kutisari
Puskesmas Pembantu Kutisari,-7.336144679,112.7462963,kesehatan,Tenggilis Mejoyo,Kutisari
Poli Umum Dr. Soetomo,-7.224252983,112.7269728,kesehatan,Krembangan,Perak Barat
Puskesmas Perak Timur,-7.222732167,112.7354624,kesehatan,Pabean Cantian,Perak Timur
Puskesmas Wonokromo,-7.303176521,112.7303925,kesehatan,Wonokromo,Wonokromo
Puskesmas Pembantu Warugunung,-7.35029081,112.6729909,kesehatan,Karang Pilang,Warugunung
Puskesmas Sidotopo Wetan,-7.226591462,112.7635011,kesehatan,Kenjeran,Sidotopo Wetan
Klinik Raddina,-7.22607805,112.7408182,kesehatan,Pabean Cantian,Nyamplungan
Posyandu Granting,-7.23632172,112.7628382,kesehatan,Simokerto,Simokerto
Puskesmas Tambak Wedi,-7.21109585,112.7769442,kesehatan,Kenjeran,Tambak Wedi
Pusmesmas Wiyung,-7.316509741,112.693701,kesehatan,Wiyung,Wiyung
Posyandu Mawar 1 & 2,-7.214763623,112.7298193,kesehatan,Pabean Cantian,Perak Utara
Puskesmas Jeruk,-7.305444264,112.6383827,kesehatan,Lakarsantri,Jeruk
Puskesmas Tambak Wedi,-7.21747975,112.7724023,kesehatan,Kenjeran,Tambak Wedi
Klinik Anugerah Sulung,-7.287149207,112.7417777,kesehatan,Tegalsari,Keputran
Puskesmas Balas Klumprik,-7.331477089,112.6900421,kesehatan,Wiyung,Balas Klumprik
Puskesmas Made,-7.277315362,112.6370354,kesehatan,Sambikerep,Made
Klinik Jakarta,-7.222696675,112.7358393,kesehatan,Pabean Cantian,Perak Timur
Puskesmas Bulak Banteng,-7.217767551,112.7662695,kesehatan,Kenjeran,Bulak Banteng
Posyandu Nusa Indah,-7.23675588,112.7449987,kesehatan,Simokerto,Sidodadi
Bidan Delima,-7.301724574,112.6526768,kesehatan,Lakarsantri,Lidah Kulon
Posyandu Mawar,-7.26037253,112.687805,kesehatan,Tandes,Tandes
Royal Clinic,-7.278585281,112.6872426,kesehatan,Sukomanunggal,Tanjungsari
Praktek Umum,-7.2335417,112.7527761,kesehatan,Simokerto,Simolawang
Posyandu Cempaka II,-7.277980542,112.699237,kesehatan,Sukomanunggal,Sono Kwijenan
Posyandu Mekarsari,-7.216004981,112.7520434,kesehatan,Semampir,Wonokusumo
Citra Medical Center,-7.317608751,112.7300681,kesehatan,Gayungan,Ketintang
Puskesmas Kedurus,-7.319754724,112.7093945,kesehatan,Karang Pilang,Kedurus
Posyandu Angrek III,-7.248130174,112.7233109,kesehatan,Bubutan,Gundih
Klinik Gigi,-7.257277023,112.7276715,kesehatan,Sawahan,Sawahan
Puskesmas Tembok Dukuh,-7.25452745,112.7192133,kesehatan,Bubutan,Tembok Dukuh
Puskesmas Sawah Pulo,-7.222812358,112.7446748,kesehatan,Semampir,Ujung
Puskesmas Pembantu Dukuh Menanggal,-7.343466528,112.7231524,kesehatan,Gayungan,Dukuh Menanggal
Puskesmas Asem Rowo,-7.251861121,112.7145619,kesehatan,Asemrowo,Asemrowo
Klinik Medpoint,-7.284104905,112.6708097,kesehatan,Sambikerep,Lontar
Klinik Miftachul Munir Medika,-7.283256841,112.6660158,kesehatan,Sambikerep,Lontar
Puskesmas Lontar,-7.2850638,112.6627328,kesehatan,Sambikerep,Lontar
Puskesmas Gundih,-7.24724475,112.7253905,kesehatan,Bubutan,Gundih
Klinik Pratama Rawat Inap Putri Rahayu,-7.347893,112.6660642,kesehatan,Karang Pilang,Warugunung
Klinik Alma Karya,-7.287687895,112.723189,kesehatan,Sawahan,Pakis
Puskesmas Pembantu Sono Kwijenan,-7.2754381,112.7010087,kesehatan,Sukomanunggal,Sono Kwijenan
Puskesmas Pegirian,-7.224637864,112.7469186,kesehatan,Semampir,Pegirian
Puskesmas Putat Jaya,-7.28140294,112.7223563,kesehatan,Sawahan,Putat Jaya
Klinik Pusura,-7.292134967,112.7268137,kesehatan,Sawahan,Pakis
Klinik Kasih Karunia,-7.268942866,112.690963,kesehatan,Sukomanunggal,Tanjungsari
Puskesmas Pembantu Kebraon,-7.334008158,112.7015021,kesehatan,Karang Pilang,Kebraon
Puskesmas Gayungan,-7.338101733,112.7186968,kesehatan,Gayungan,Gayungan
Puskesmas Dupak,-7.2393518,112.7172651,kesehatan,Krembangan,Dupak
Balai Pengobatan dan Rumah Bersalin Al Azhar,-7.242188025,112.718773,kesehatan,Krembangan,Dupak
Klinik Pratama Dinayla Utama,-7.257587009,112.7065905,kesehatan,Sukomanunggal,Simomulyo Baru
Puskesmas Moro Krembangab,-7.234791446,112.7124399,kesehatan,Krembangan,Morokrembangan
"Klinik Pratama ""BDS PACUAN KUDA""",-7.258146204,112.7174423,kesehatan,Sawahan,Petemon
Balai Pengobaran Sawung,-7.230781696,112.7115707,kesehatan,Krembangan,Morokrembangan
Klinik PHC Kebraon,-7.33273185,112.7012534,kesehatan,Karang Pilang,Kebraon
Posyandu Balita Kuncup Harapan VIII,-7.3257669,112.7277251,kesehatan,Gayungan,Gayungan
Posyandu Merpati,-7.31938935,112.6520821,kesehatan,Lakarsantri,Bangkingan
Puskesmas Bangkingan,-7.32490392,112.6561118,kesehatan,Lakarsantri,Bangkingan
Puskesmas Banyu Urip,-7.271416329,112.7200519,kesehatan,Sawahan,Banyu Urip
Surabaya Eye Clinic,-7.321950803,112.7449197,kesehatan,Wonocolo,Jemur Wonosari
Puskesmas Pembantu Pradah Kali Kendal,-7.283744562,112.6881582,kesehatan,Dukuh Pakis,Pradahkali Kendal
Posyandu Melati,-7.31377453,112.7544734,kesehatan,Tenggilis Mejoyo,Panjang Jiwo
Posyandu Ikebana 5,-7.274210882,112.7210325,kesehatan,Sawahan,Banyu Urip
Posyandu Ikebana 9,-7.273184565,112.7217868,kesehatan,Sawahan,Banyu Urip
Laboratorium Klinik PRAMITA Jemur Andayani,-7.328727572,112.7427358,kesehatan,Wonocolo,Jemur Wonosari
Posyandu Melati 3,-7.318333378,112.7292958,kesehatan,Gayungan,Ketintang
Klinik Cantik,-7.302636972,112.7585778,kesehatan,Gubeng,Baratajaya
Puskesmas Sidosermo,-7.3073313,112.7556756,kesehatan,Wonocolo,Sidosermo
Klinik Nurani Jaya 37,-7.3282569,112.7473882,kesehatan,Tenggilis Mejoyo,Kendangsari
Klinik Petemon Husada,-7.265579173,112.7240191,kesehatan,Sawahan,Petemon
Puskesmas Pembantu Putat Jaya,-7.277969514,112.7221367,kesehatan,Sawahan,Putat Jaya
Puskesmas Sawahan,-7.265581383,112.7277504,kesehatan,Sawahan,Sawahan
Posyandu Anggrek Merpati XII,-7.342771872,112.7200297,kesehatan,Gayungan,Dukuh Menanggal
Klinik Umum Cita Husada 2,-7.3330792,112.7485077,kesehatan,Tenggilis Mejoyo,Kutisari
Puskesmas Pembantu Simohilir,-7.2732814,112.7065548,kesehatan,Sukomanunggal,Simomulyo Baru
Puskesmas Pembantu Petemon,-7.259068136,112.7224962,kesehatan,Sawahan,Petemon
Posyandu Ikebana 3,-7.273632183,112.7232705,kesehatan,Sawahan,Banyu Urip
Posyandu Ikebana,-7.275639243,112.7214172,kesehatan,Sawahan,Banyu Urip
Puskesmas Pembantu Simo Katrungan,-7.269514513,112.714291,kesehatan,Sawahan,Banyu Urip
Puskesmas Pembantu Gunungsari,-7.295578876,112.7204868,kesehatan,Dukuh Pakis,Gunungsari
Posyandu Roro Mendhut,-7.3245082,112.7889494,kesehatan,Rungkut,Penjaringan Sari
Klinik Pratama Gunungsari,-7.306014526,112.7099564,kesehatan,Dukuh Pakis,Gunungsari
Klinik Pratama Am Nur,-7.260712011,112.7114556,kesehatan,Sukomanunggal,Simomulyo
Puskesmas Simomulyo,-7.26246035,112.7120093,kesehatan,Sukomanunggal,Simomulyo
Puskesmas Pembantu Babatan,-7.30968082,112.6749751,kesehatan,Wiyung,Babatan
Puskesmas Pembantu Banjar Sugihan,-7.258442535,112.6607139,kesehatan,Tandes,Banjar Sugihan
Posyandu Gunung Bromo,-7.249046255,112.647033,kesehatan,Benowo,Kandangan
Posyandu Kencur 2,-7.3164173,112.7615729,kesehatan,Tenggilis Mejoyo,Tenggilis Mejoyo
Larissa Aesthetic Center Tenggilis,-7.32001625,112.7548191,kesehatan,Tenggilis Mejoyo,Tenggilis Mejoyo
Klinik Pusura,-7.260833809,112.6779614,kesehatan,Tandes,Balongsari
Klinik Pratama,-7.285066903,112.7107245,kesehatan,Dukuh Pakis,Dukuh Kupang
Puskesmas Dukuh Kupang,-7.283243354,112.712266,kesehatan,Dukuh Pakis,Dukuh Kupang
Posyandu Lansia Seroja,-7.224794399,112.6156226,kesehatan,Pakal,Sumberrejo
Klinik Dokter Eko,-7.259862715,112.6651877,kesehatan,Tandes,Manukan Kulon
Klinik Manukan,-7.260159,112.6650026,kesehatan,Tandes,Manukan Kulon
Puskesmas Pembantu Sumberrejo,-7.226615004,112.6063314,kesehatan,Pakal,Sumberrejo
Posyandu Gotong Royong II,-7.24354414,112.6174056,kesehatan,Pakal,Pakal
Posyandu Sedap Malam,-7.332393024,112.7706133,kesehatan,Gunung Anyar,Rungkut Tengah
Klinik PHC Benowo,-7.236700677,112.6272867,kesehatan,Pakal,Babat Jerawat
Puskesmas Pembantu Bendul Merisi,-7.306804409,112.745019,kesehatan,Wonocolo,Bendul Merisi
Klinik Pratama Yayasan BK3S Jatim,-7.320943126,112.7537898,kesehatan,Tenggilis Mejoyo,Tenggilis Mejoyo
Klinik Utama El Shafi,-7.320792316,112.7469606,kesehatan,Tenggilis Mejoyo,Kendangsari
klinik Cipta Husada medika,-7.312160827,112.7501595,kesehatan,Wonocolo,Sidosermo
Klinik Pratama RBG RZ,-7.308963291,112.7503142,kesehatan,Wonocolo,Sidosermo
Posyandu Lanjut Usia,-7.341561025,112.7254505,kesehatan,Gayungan,Menanggal
Rumah Bersalin Puri Permata Twins,-7.31191245,112.7445417,kesehatan,Wonocolo,Bendul Merisi
Puskesmas Balongsari,-7.259210131,112.678317,kesehatan,Tandes,Balongsari
Klinik Usada Buana,-7.344997372,112.72338,kesehatan,Gayungan,Dukuh Menanggal
Puskesmas Pembantu Kandangan,-7.251617631,112.6526735,kesehatan,Benowo,Kandangan
Faskes Tingkat 1 Klinik Nurani Jaya 83,-7.338516415,112.7695536,kesehatan,Gunung Anyar,Rungkut Menanggal
Posyandu Mawar,-7.270667739,112.6774827,kesehatan,Tandes,Karangpoh
Posyandu Durian,-7.23576135,112.6290534,kesehatan,Pakal,Babat Jerawat
3D Clinic Pakal,-7.24946325,112.6260209,kesehatan,Pakal,Pakal
Puskesmas Pembantu Margorejo,-7.314249965,112.7363121,kesehatan,Wonocolo,Margorejo
Puskemas Manukan Kulon,-7.263015794,112.6688855,kesehatan,Tandes,Manukan Kulon
Klinik Reiki dan Ling-Chi,-7.33455855,112.743154,kesehatan,Tenggilis Mejoyo,Kutisari
Puskesmas Pembantu Buntaran,-7.249515771,112.673127,kesehatan,Tandes,Manukan Wetan
Puskesmas Pembantu Pakal,-7.242296348,112.6158389,kesehatan,Pakal,Pakal
TLC (Total Life Clinic),-7.288203057,112.7344518,kesehatan,Wonokromo,Darmo
Klinik Nayaka Husada,-7.2635077,112.6840606,kesehatan,Tandes,Tandes
Posyandu Sekar Sari,-7.261463521,112.6856934,kesehatan,Tandes,Tandes
Puskesmas Tanjungsari,-7.259484055,112.6892764,kesehatan,Sukomanunggal,Tanjungsari
Klinik Utama Pusura Rungkut,-7.328074333,112.7752518,kesehatan,Rungkut,Rungkut Kidul
Posyandu Graha Kencana,-7.23147575,112.6061761,kesehatan,Pakal,Sumberrejo
Poskeskel Kelurahan Romokalisari,-7.19866295,112.625748,kesehatan,Benowo,Romokalisari
Puskesmas Gunung Anyar,-7.3408664,112.783976,kesehatan,Gunung Anyar,Gunung Anyar
Laboratorium Klinik Pramita,-7.291851034,112.7559058,kesehatan,Gubeng,Pucang Sewu
Klinik Mata Java,-7.29358315,112.7394333,kesehatan,Wonokromo,Darmo
Faskes Tingkat 1 Kartini,-7.3408917,112.7222365,kesehatan,Gayungan,Menanggal
Puskesmas Tenggilis,-7.322362758,112.7621109,kesehatan,Rungkut,Kali Rungkut
Puskesmas Kalirungkut,-7.322216737,112.7707619,kesehatan,Rungkut,Kali Rungkut
Klinik Pratama Muslimat NU 1,-7.3188406,112.7386769,kesehatan,Wonocolo,Jemur Wonosari
Klinik Estetika dr. Affandi Surabaya,-7.28179745,112.7325031,kesehatan,Tegalsari,Dr. Sutomo
Puskesmas Jemursari,-7.32609249,112.7399735,kesehatan,Wonocolo,Jemur Wonosari
Laboratorium Kesehatan Dinas Kesehatan Surabaya,-7.285690425,112.7602151,kesehatan,Gubeng,Kertajaya
Klinik Kita Kertajaya,-7.27880235,112.7572795,kesehatan,Gubeng,Kertajaya
Dermasense Aesthetic Clinic,-7.2922777,112.7597316,kesehatan,Gubeng,Baratajaya
Puskesmas Medokan Ayu,-7.324001066,112.7949741,kesehatan,Rungkut,Medokan Ayu
Puskesmas Pembantu Tanah Kali Kedinding,-7.226767289,112.7689586,kesehatan,Kenjeran,Tanah Kali Kedinding
Puskesmas Siwalankerto,-7.340262985,112.7364659,kesehatan,,SiwalanKerto
Rumah Bersalin Kartika,-7.289367941,112.752628,kesehatan,Gubeng,Pucang Sewu
Ruko AKJ Aesthetic Center Pusat,-7.2605955,112.7952277,kesehatan,Mulyorejo,Kalisari
Klinik Paradise,-7.33584359,112.776044,kesehatan,Gunung Anyar,Rungkut Menanggal
Pasar Kedondong,-7.2721326,112.7395668,perdagangan,Tegalsari,Tegalsari
Pasar Sikatan,-7.2594481,112.6719081,perdagangan,Tandes,Manukan Wetan
Pasar Darurat (Manukan Kulon),-7.2620715,112.6624319,perdagangan,Tandes,Manukan Kulon
Pasar Surya Lakarsantri,-7.3029984,112.6311821,perdagangan,Lakarsantri,Lakarsantri
Pasar Asemrowo,-7.2523872,112.715416,perdagangan,Asemrowo,Asemrowo
Pasar Turi,-7.250655,112.7296146,perdagangan,Bubutan,Bubutan
Pasar Krukah,-7.2956031,112.7537377,perdagangan,Wonokromo,Ngagelrejo
Pasar Surya,-7.26873205,112.7135025,perdagangan,Sukomanunggal,Simomulyo
Pasar Keputran,-7.274845536,112.7427597,perdagangan,Tegalsari,Keputran
Pasar Permai,-7.275935968,112.6838201,perdagangan,Tandes,Karangpoh
Pasar Semolowaru,-7.3024239,112.7793476,perdagangan,Sukolilo,Semolowaru
Pasar Pahing,-7.330642392,112.7709221,perdagangan,Rungkut,Rungkut Kidul
Tempat Pelelangan Ikan,-7.198601465,112.6648547,perdagangan,,Indro
Pasar Manukan Kulon,-7.259969723,112.6621907,perdagangan,Tandes,Banjar Sugihan
Pasar Sinar Baru,-7.321827432,112.7778748,perdagangan,Rungkut,Kedung Baruk
Pasar Gubeng Masjid,-7.2677089,112.7529323,perdagangan,Tambaksari,Pacar Keling
Pasar Pecindilan,-7.247534075,112.7492568,perdagangan,Genteng,Kapasari
Pasar Dinoyo Tangsi,-7.286372586,112.7431755,perdagangan,Tegalsari,Keputran
Pasar Kembang,-7.26951134,112.7293644,perdagangan,Rungkut,Wonorejo
Pasar Kedungsari,-7.267910515,112.736374,perdagangan,Tegalsari,Tegalsari
Pasar Kaliasin,-7.264318807,112.7379293,perdagangan,Tegalsari,Kedungdoro
Sentra Ikan Bulak,-7.225361222,112.7869495,perdagangan,Bulak,Kedung Cowek
Pasar Setro Makmur,-7.239089199,112.7786128,perdagangan,Tambaksari,Dukuh Setro
Pasar Rabardjo,-7.233663168,112.7734122,perdagangan,Bulak,Bulak
Pasar Pacar Keling,-7.260555748,112.7583521,perdagangan,Tambaksari,Pacar Keling
Pasar Genteng Baru Surabaya,-7.25855945,112.7407353,perdagangan,Genteng,Genteng
Pasar Kepatihan,-7.249356097,112.7390119,perdagangan,Bubutan,Alon-Alon Contong
Pasar Bunga Bratang,-7.2977451,112.760121,perdagangan,Gubeng,Baratajaya
Pasar Pegirian,-7.227009478,112.7455602,perdagangan,Semampir,Ampel
Pasar Kapasan,-7.239321792,112.749455,perdagangan,Simokerto,Sidodadi
Pasar Pucang Anom,-7.284028607,112.7534013,perdagangan,Gubeng,Kertajaya
Pasar Pogot,-7.232352221,112.7684464,perdagangan,Kenjeran,Tanah Kali Kedinding
Pasar Manyar Surabaya,-7.280865055,112.7623462,perdagangan,Mulyorejo,Manyar Sabrangan
Pasar Tradisional Tempurejo,-7.255814764,112.7953605,perdagangan,Mulyorejo,Dukuh Sutorejo
Pasar Jagir,-7.302932374,112.7426904,perdagangan,Wonokromo,Jagir
Pasar Surya Kedinding,-7.222693146,112.7770786,perdagangan,Kenjeran,Tanah Kali Kedinding
Pasar Krembangan,-7.236807522,112.7325379,perdagangan,Krembangan,Krembangan Selatan
